household_id,dma,subscription_tier,primary_device,signup_date,is_active
2868,Hartford CT,Standard,Fire TV Stick,2026-01-28,true
2869,Baltimore MD,Basic,Roku,2022-11-07,true
2870,Philadelphia PA,Standard,Apple TV,2026-08-13,true
2871,Chicago IL,Basic,Fire TV Stick,2024-10-24,true
2872,Columbus OH,Basic,iPhone,2024-10-12,false
2873,Nashville TN,Standard,Roku,2022-05-08,true
2874,Philadelphia PA,Basic,Fire TV Stick,2026-04-09,true
2875,Atlanta GA,Standard,iPhone,2024-08-07,true
2876,Denver CO,Basic,Samsung TV,2025-02-09,true
2877,Detroit MI,Premium,Android phone,2026-03-27,true
2878,St Louis MO,Basic,Android phone,2025-09-09,true
2879,Baltimore MD,Premium,Web browser,2024-10-31,true
2880,Columbus OH,Basic,iPad,2022-09-11,false
2881,Providence RI,Standard,Fire TV Stick,2024-12-23,true
2882,Philadelphia PA,Basic,Android phone,2022-11-07,true
2883,Phoenix AZ,Basic,Android phone,2023-06-26,false
2884,Providence RI,Standard,iPhone,2023-02-12,true
2885,Atlanta GA,Premium,iPad,2022-12-19,true
2886,Hartford CT,Premium,Fire TV Stick,2023-07-27,true
2887,St Louis MO,Basic,Samsung TV,2023-06-27,true
2888,Boston MA,Basic,iPad,2025-12-28,true
2889,New York NY,Premium,Web browser,2023-07-23,true
2890,Hartford CT,Standard,Roku,2026-06-13,true
2891,New York NY,Basic,Samsung TV,2023-06-20,true
2892,Phoenix AZ,Premium,Apple TV,2023-10-30,true
2893,Atlanta GA,Standard,Fire TV Stick,2023-05-21,true
2894,St Louis MO,Standard,Roku,2023-11-18,true
2895,Chicago IL,Standard,iPhone,2025-01-23,true
2896,Denver CO,Standard,Android phone,2025-01-22,true
2897,Detroit MI,Basic,iPhone,2024-01-30,false
2898,Miami FL,Premium,Apple TV,2024-08-12,true
2899,Portland OR,Basic,iPad,2025-03-08,true
2900,Philadelphia PA,Premium,Android phone,2024-07-17,true
2901,Denver CO,Premium,Web browser,2024-05-03,true
2902,Nashville TN,Premium,Apple TV,2025-08-14,true
2903,Baltimore MD,Basic,Fire TV Stick,2023-11-24,true
2904,Miami FL,Basic,Samsung TV,2025-04-19,true
2905,Detroit MI,Standard,iPhone,2025-07-01,true
2906,Baltimore MD,Standard,Samsung TV,2024-11-05,true
2907,Miami FL,Premium,iPad,2026-03-18,true
2908,St Louis MO,Standard,Roku,2024-01-18,true
2909,New York NY,Premium,iPhone,2023-06-27,true
2910,Los Angeles CA,Basic,Samsung TV,2022-07-10,true
2911,New York NY,Standard,Fire TV Stick,2025-06-06,true
2912,Boston MA,Basic,Android phone,2024-04-30,false
2913,Seattle WA,Premium,iPad,2024-06-24,true
2914,Philadelphia PA,Basic,iPhone,2023-06-30,true
2915,Dallas-Ft Worth TX,Basic,Roku,2023-12-15,true
2916,Dallas-Ft Worth TX,Premium,Roku,2023-03-02,true
2917,Miami FL,Standard,Samsung TV,2022-12-23,true
2918,St Louis MO,Basic,Android phone,2026-03-02,true
2919,Nashville TN,Basic,Apple TV,2025-02-14,false
2920,Atlanta GA,Standard,Apple TV,2023-11-01,true
2921,Los Angeles CA,Basic,iPad,2024-04-21,true
2922,Portland OR,Basic,Roku,2024-07-28,true
2923,New York NY,Standard,Roku,2025-11-28,true
2924,Denver CO,Basic,Fire TV Stick,2024-03-07,true
2925,Dallas-Ft Worth TX,Standard,Web browser,2023-06-15,true
2926,Hartford CT,Standard,Samsung TV,2026-06-29,true
2927,Miami FL,Basic,Fire TV Stick,2024-02-06,true
2928,Los Angeles CA,Basic,Apple TV,2022-09-27,true
2929,Hartford CT,Basic,Web browser,2024-03-05,true
2930,Detroit MI,Basic,Android phone,2022-07-15,true
2931,Hartford CT,Basic,Fire TV Stick,2025-02-17,false
2932,Detroit MI,Premium,Fire TV Stick,2026-08-23,true
2933,Hartford CT,Premium,Roku,2023-09-16,true
2934,Dallas-Ft Worth TX,Standard,iPad,2025-09-26,true
2935,Nashville TN,Standard,Fire TV Stick,2026-08-13,true
2936,Philadelphia PA,Standard,Apple TV,2025-11-17,true
2937,Portland OR,Premium,Apple TV,2022-08-14,true
2938,Minneapolis MN,Basic,iPhone,2023-04-12,true
2939,St Louis MO,Basic,iPhone,2025-06-20,true
2940,Hartford CT,Basic,iPad,2024-01-27,true
2941,Minneapolis MN,Basic,Apple TV,2025-03-10,true
2942,St Louis MO,Basic,Samsung TV,2025-11-21,true
2943,Portland OR,Premium,Samsung TV,2022-05-20,true
2944,Hartford CT,Premium,Roku,2023-02-19,true
2945,Nashville TN,Basic,Android phone,2025-01-31,true
2946,New York NY,Standard,iPhone,2025-02-16,false
2947,Phoenix AZ,Standard,Samsung TV,2023-02-17,true
2948,Seattle WA,Standard,Web browser,2024-08-30,true
2949,Denver CO,Standard,Fire TV Stick,2025-01-10,false
2950,Denver CO,Basic,Web browser,2024-12-25,true
2951,Providence RI,Premium,Android phone,2024-09-22,true
2952,Denver CO,Premium Ad-Free,Fire TV Stick,2024-05-27,true
2953,St Louis MO,Standard,Android phone,2026-06-26,true
2954,Dallas-Ft Worth TX,Standard,iPad,2024-07-31,true
2955,Chicago IL,Standard,Apple TV,2024-10-02,true
2956,Columbus OH,Basic,Apple TV,2025-06-21,true
2957,Boston MA,Basic,iPad,2025-02-13,true
2958,Seattle WA,Standard,Fire TV Stick,2024-10-27,true
2959,Denver CO,Basic,Roku,2025-01-27,true
2960,Seattle WA,Premium,Android phone,2022-09-23,true
2961,St Louis MO,Standard,Web browser,2024-05-15,true
2962,Dallas-Ft Worth TX,Standard,iPhone,2024-06-25,true
2963,Columbus OH,Basic,Fire TV Stick,2025-07-09,false
2964,Boston MA,Premium Ad-Free,iPhone,2022-09-11,true
2965,Minneapolis MN,Basic,Apple TV,2026-07-23,true
2966,Phoenix AZ,Basic,iPad,2024-04-11,true
2967,Philadelphia PA,Basic,iPhone,2025-12-05,true
2968,Philadelphia PA,Standard,Apple TV,2023-05-02,true
2969,Minneapolis MN,Premium Ad-Free,iPhone,2025-01-08,true
2970,Miami FL,Basic,Android phone,2025-05-22,true
2971,Miami FL,Premium,Android phone,2026-05-29,true
2972,Boston MA,Basic,Apple TV,2023-03-29,true
2973,Phoenix AZ,Standard,iPhone,2024-12-10,true
2974,Columbus OH,Basic,Roku,2025-07-07,true
2975,Providence RI,Standard,Samsung TV,2023-01-03,true
2976,Seattle WA,Standard,Samsung TV,2026-07-29,true
2977,Seattle WA,Standard,iPhone,2024-08-18,true
2978,Baltimore MD,Basic,Web browser,2025-12-18,true
2979,Chicago IL,Premium,Web browser,2026-02-09,true
2980,Seattle WA,Premium Ad-Free,Samsung TV,2026-07-25,true
2981,Minneapolis MN,Standard,Android phone,2025-11-06,true
2982,Boston MA,Standard,Roku,2022-07-24,false
2983,Nashville TN,Premium,Samsung TV,2024-09-24,true
2984,Nashville TN,Basic,Android phone,2022-05-02,true
2985,Minneapolis MN,Premium,Android phone,2025-07-02,true
2986,Miami FL,Basic,Web browser,2023-05-12,true
2987,Minneapolis MN,Premium,Samsung TV,2026-04-09,true
2988,Portland OR,Basic,Web browser,2026-03-11,true
2989,St Louis MO,Basic,Web browser,2026-08-03,true
2990,Dallas-Ft Worth TX,Standard,iPhone,2022-10-08,true
2991,Seattle WA,Standard,Roku,2023-10-02,true
2992,Miami FL,Premium,Samsung TV,2023-06-10,true
2993,Hartford CT,Premium Ad-Free,iPad,2022-08-24,true
2994,Baltimore MD,Basic,iPhone,2025-03-22,true
2995,Portland OR,Basic,Web browser,2023-07-14,true
2996,Miami FL,Standard,iPad,2024-06-26,true
2997,Los Angeles CA,Standard,Roku,2024-04-23,true
2998,Los Angeles CA,Standard,iPad,2023-10-18,true
2999,Dallas-Ft Worth TX,Premium,Apple TV,2024-08-16,true
3000,Detroit MI,Premium,iPad,2026-07-22,true
